year,month,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,month_sin,month_cos,region_Inland,region_Polar,region_Temperate,region_Tropics,temp_lag1,co2_lag1,rainfall_lag1,temp_roll3,rain_roll3
2489,12,423.98,0.105,0.0,4.275,2.638,127.97,63.87,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.92,422.16,126.3,2.3596666666666617,120.32999999999997
2490,1,423.26,0.039,0.0,4.424,2.067,141.91,91.64,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,2.638,423.98,127.97,2.2083333333333286,132.05999999999995
2490,2,425.83,-0.325,0.0,4.148,1.131,181.55,85.11,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,2.067,423.26,141.91,1.9453333333333287,150.4766666666666
2490,3,420.78,0.514,0.0,4.507,-2.545375,48.4,65.93,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.131,425.83,181.55,0.21754166666666194,123.9533333333333
2490,4,423.08,0.156,0.0,4.48,0.636,94.73,69.75,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,-2.545375,420.78,48.4,-0.2594583333333381,108.22666666666662
2490,5,421.84,0.363,0.0,4.425,0.811,104.57,71.98,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,0.636,423.08,94.73,-0.36612500000000486,82.56666666666662
2490,6,422.97,0.577,0.0,4.401,2.26,134.92,87.44,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,0.811,421.84,104.57,1.2356666666666618,111.4066666666666
2490,7,424.68,0.455,0.0,4.758,2.264,150.31,80.8,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,2.26,422.97,134.92,1.7783333333333282,129.93333333333328
2490,8,424.61,0.858,0.0,5.061,1.371,121.01,59.72,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,2.264,424.68,150.31,1.9649999999999952,135.41333333333327
2490,9,422.51,0.467,0.0,4.57,1.929,62.02,61.61,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.371,424.61,121.01,1.8546666666666616,111.11333333333329
2490,10,423.53,0.665,0.0,4.569,2.449,220.82,77.73,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.929,422.51,62.02,1.9163333333333281,134.61666666666662
2490,11,423.18,1.172,0.0,5.282,2.481,136.65,67.41,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,2.449,423.53,220.82,2.286333333333328,139.82999999999996
2490,12,421.4,0.92,0.0,4.549,2.815,130.35,63.77,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,2.481,423.18,136.65,2.5816666666666617,162.6066666666666
2491,1,423.01,0.687,0.0,4.696,1.551,135.8,84.07,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,2.815,421.4,130.35,2.2823333333333284,134.26666666666662
2491,2,422.26,0.998,0.0,5.001,1.953,167.29,85.64,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.551,423.01,135.8,2.1063333333333283,144.47999999999993
2491,3,384.9,1.095,0.0,5.094,-0.225,97.18,58.2,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,1.953,422.26,167.29,1.092999999999995,133.4233333333333
2491,4,422.16,0.603,0.0,5.196,-0.487,37.41,59.49,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.225,384.9,97.18,0.4136666666666618,100.62666666666662
2491,5,423.28,1.408,0.0,5.421,0.848,81.83,55.72,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,-0.487,422.16,37.41,0.04533333333332845,72.13999999999994
2491,6,423.06,1.425,0.0,5.188,1.576,106.9,72.56,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,0.848,423.28,81.83,0.6456666666666618,75.37999999999995
2491,7,423.43,0.981,0.0,5.235,0.238,73.46,60.53,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,1.576,423.06,106.9,0.8873333333333284,87.3966666666666
2491,8,423.33,0.864,0.0,5.012,1.267,125.34,71.32,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,0.238,423.43,73.46,1.026999999999995,101.89999999999996
2491,9,424.83,0.872,0.0,5.101,4.463625,136.98,70.92,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,1.267,423.33,125.34,1.9895416666666617,111.92666666666662
2491,10,425.58,1.032,0.0,5.247,1.781,128.47,69.01,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,4.463625,424.83,136.98,2.503874999999995,130.2633333333333
2491,11,422.16,0.856,0.0,4.972,2.343,143.18,71.18,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.781,425.58,128.47,2.8625416666666617,136.20999999999995
2491,12,423.82,0.729,0.0,4.877,1.571,119.27,69.0,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,2.343,422.16,143.18,1.898333333333328,130.30666666666662
2492,1,425.58,0.933,0.6,5.126,1.803,132.29,83.5,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.571,423.82,119.27,1.9056666666666615,131.57999999999996
2492,2,423.36,0.783,0.0,4.584,2.899,93.32,56.05,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.803,425.58,132.29,2.090999999999995,114.95999999999997
2492,3,424.03,0.167,0.0,4.468,1.248,109.75,84.29,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,2.899,423.36,93.32,1.9833333333333283,111.78666666666663
2492,4,420.94,0.531,0.0,4.84,1.043,106.34,79.52,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.248,424.03,109.75,1.729999999999995,103.13666666666661
2492,5,422.04,0.496,0.0,4.554,1.508,120.42,87.75,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1.0,1.043,420.94,106.34,1.2663333333333282,112.16999999999996
2492,6,423.03,0.174,0.0,4.113,1.797,131.58,78.22,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,1.508,422.04,120.42,1.4493333333333283,119.44666666666662
2492,7,424.24,0.15,0.0,4.341,1.786,140.49,78.59,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,1.797,423.03,131.58,1.696999999999995,130.82999999999996
2492,8,422.47,-0.181,0.0,3.973,0.097,50.02,65.65,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,1.786,424.24,140.49,1.2266666666666617,107.36333333333329
2492,9,422.49,-0.509,0.0,3.943,2.16,218.9,86.06,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.097,422.47,50.02,1.3476666666666617,136.46999999999994
2492,10,424.61,0.163,0.0,4.255,2.255,99.51,58.99,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,2.16,422.49,218.9,1.503999999999995,122.80999999999996
2492,11,422.47,-0.742,0.0,3.914,1.665,183.64,88.59,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,2.255,424.61,99.51,2.0266666666666615,167.34999999999997
2492,12,423.39,-0.08,0.0,4.158,0.7069999999999999,96.28,57.96,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.665,422.47,183.64,1.5423333333333282,126.47666666666662
2493,1,423.32,-0.604,0.0,3.484,1.046,212.1,81.07,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,0.7069999999999999,423.39,96.28,1.1393333333333284,164.00666666666663
2493,2,424.08,-0.357,0.0,3.946,-2.053,47.81,62.4,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.046,423.32,212.1,-0.10000000000000497,118.72999999999996
2493,3,423.75,-0.737,0.0,3.55,-1.554,34.61,74.72,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,-2.053,424.08,47.81,-0.8536666666666717,98.17333333333329
2493,4,423.38,-0.575,0.0,3.861,0.708,100.67,86.22,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,-1.554,423.75,34.61,-0.9663333333333384,61.029999999999966
2493,5,423.72,-0.754,0.0,3.663,0.428,71.9,57.56,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.708,423.38,100.67,-0.1393333333333384,69.05999999999996
2493,6,421.38,-1.081,0.0,3.109,-0.073,98.3,64.65,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,0.428,423.72,71.9,0.3543333333333283,90.28999999999996
2493,7,423.28,-0.918,0.0,3.243,1.259,72.41,60.41,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-0.073,421.38,98.3,0.5379999999999949,80.86999999999996
2493,8,423.8,-1.014,0.0,3.197,1.627,185.06,82.34,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,1.259,423.28,72.41,0.9376666666666615,118.58999999999996
2493,9,424.41,-0.834,0.0,3.371,1.988,113.42,67.72,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,1.627,423.8,185.06,1.6246666666666616,123.62999999999995
2493,10,422.92,-0.965,0.0,3.407,-0.378,42.43,62.06,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.988,424.41,113.42,1.078999999999995,113.63666666666664
2493,11,423.86,-0.923,0.0,3.599,2.262,167.0,86.58,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,-0.378,422.92,42.43,1.2906666666666615,107.61666666666663
2493,12,423.45,-1.235,0.0,3.258,4.463625,176.74,70.08,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,2.262,423.86,167.0,2.115874999999995,128.7233333333333
2494,1,422.42,-1.271,0.0,3.531,0.057,34.91,59.23,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,4.463625,423.45,176.74,2.260874999999995,126.21666666666663
2494,2,421.54,-0.896,0.0,3.609,1.979,196.85,82.84,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.057,422.42,34.91,2.1665416666666615,136.16666666666663
2494,3,424.32,-0.821,0.0,3.641,-0.524,49.13,59.59,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.979,421.54,196.85,0.5039999999999947,93.62999999999998
2494,4,424.45,-1.072,0.0,3.488,1.529,145.86,79.82,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-0.524,424.32,49.13,0.9946666666666614,130.61333333333332
2494,5,422.8,-0.6,0.0,3.945,0.62,103.0,73.23,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,1.529,424.45,145.86,0.5416666666666613,99.32999999999997
2494,6,423.0,-0.515,0.0,3.976,1.524,34.55,62.33,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.62,422.8,103.0,1.224333333333328,94.46999999999997
2494,7,423.9,-0.549,0.0,3.954,2.126,159.91,80.43,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,1.524,423.0,34.55,1.4233333333333278,99.15333333333331
2494,8,424.54,-0.496,0.0,3.61,1.672,106.49,71.39,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,2.126,423.9,159.91,1.7739999999999947,100.31666666666665
2494,9,423.04,-0.724,0.0,3.695,0.158,53.73,68.63,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.672,424.54,106.49,1.3186666666666613,106.70999999999997
2494,10,423.81,-0.63,0.0,3.466,1.387,162.36,90.72,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.158,423.04,53.73,1.0723333333333278,107.52666666666664
2494,11,423.63,-0.109,0.0,4.297,0.457,57.63,66.55,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,1.387,423.81,162.36,0.6673333333333279,91.24
2494,12,424.26,-0.312,0.0,4.09,1.699,101.82,58.51,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.457,423.63,57.63,1.1809999999999947,107.26999999999998
2495,1,422.16,-0.189,0.0,3.654,0.004,59.73,63.4,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,1.699,424.26,101.82,0.7199999999999948,73.05999999999997
2495,2,426.1,0.174,0.0,4.458,-0.333,86.42,56.67,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,0.004,422.16,59.73,0.4566666666666614,82.65666666666665
2495,3,423.1,0.717,0.0,5.019,2.517,96.84,68.42,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,-0.333,426.1,86.42,0.729333333333328,80.99666666666666
2495,4,424.17,0.21,0.0,4.457,-0.179,48.31,65.58,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,2.517,423.1,96.84,0.6683333333333281,77.18999999999998
2495,5,423.12,0.919,0.0,5.309,1.032,86.08,66.55,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-0.179,424.17,48.31,1.123333333333328,77.07666666666665
2495,6,423.34,0.481,0.0,4.564,0.259,94.9,69.93,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,1.032,423.12,86.08,0.37066666666666154,76.42999999999999
2495,7,423.81,0.729,0.0,4.812,1.817,150.16,78.58,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.259,423.34,94.9,1.035999999999995,110.37999999999998
2495,8,421.58,0.909,0.0,5.063,2.668,132.26,70.89,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,1.817,423.81,150.16,1.5813333333333282,125.77333333333331
2495,9,422.57,1.001,0.0,5.212,1.639,120.73,68.28,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,2.668,421.58,132.26,2.0413333333333283,134.3833333333333
2495,10,422.58,0.894,0.0,4.9,3.068,55.58,61.86,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.639,422.57,120.73,2.458333333333328,102.85666666666664
2495,11,421.92,0.809,0.0,4.717,0.466,51.39,66.69,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,3.068,422.58,55.58,1.7243333333333284,75.89999999999998
2495,12,423.73,1.121,0.0,4.982,2.349,148.06,90.63,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.466,421.92,51.39,1.960999999999995,85.00999999999998
2496,1,423.75,1.057,0.0,5.365,1.9,193.41,85.33,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,2.349,423.73,148.06,1.5716666666666612,130.9533333333333
2496,2,425.26,0.869,0.0,4.968,0.512,113.81,65.89,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.9,423.75,193.41,1.5869999999999946,151.76
2496,3,422.2,1.347,0.0,5.047,1.976,146.77,76.63,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.512,425.26,113.81,1.4626666666666612,151.32999999999996
2496,4,424.21,1.114,0.0,5.011,-1.559,85.3,61.66,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,1.976,422.2,146.77,0.30966666666666137,115.29333333333331
2496,5,422.64,0.807,0.0,5.045,2.062,95.13,71.63,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-1.559,424.21,85.3,0.826333333333328,109.06666666666665
2496,6,421.27,0.762,0.0,4.907,2.136,133.58,75.74,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,2.062,422.64,95.13,0.8796666666666613,104.66999999999996
2496,7,424.38,1.441,0.0,5.461,1.924,99.97,85.43,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,2.136,421.27,133.58,2.0406666666666613,109.55999999999996
2496,8,424.46,0.79,0.0,4.799,2.32,135.01,85.79,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,1.924,424.38,99.97,2.126666666666661,122.8533333333333
2496,9,425.03,1.054,0.0,5.404,3.695,115.16,67.52,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,2.32,424.46,135.01,2.646333333333328,116.7133333333333
2496,10,422.36,0.903,0.0,4.744,3.096,101.4,51.14,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,3.695,425.03,115.16,3.036999999999995,117.18999999999998
2496,11,423.7,0.923,0.0,4.984,3.015,139.52,88.27,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,3.096,422.36,101.4,3.268666666666661,118.69333333333331
2496,12,424.65,1.147,0.0,5.137,1.848,142.35,84.87,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,3.015,423.7,139.52,2.6529999999999947,127.75666666666665
2497,1,425.31,0.837,0.0,4.89,3.703,89.93,60.93,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,1.848,424.65,142.35,2.8553333333333284,123.9333333333333
2497,2,424.51,0.709,0.0,4.691,2.145,161.21,86.08,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,3.703,425.31,89.93,2.565333333333328,131.1633333333333
2497,3,425.11,0.358,0.0,4.562,1.182,121.71,82.7,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,2.145,424.51,161.21,2.343333333333328,124.2833333333333
2497,4,424.93,0.143,0.0,4.405,-1.267,39.17,65.81,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,1.182,425.11,121.71,0.6866666666666613,107.3633333333333
2497,5,424.04,0.813,0.0,4.613,2.466,86.04,84.15,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-1.267,424.93,39.17,0.7936666666666614,82.30666666666663
2497,6,384.9,0.094,0.0,3.82,1.634,133.72,72.74,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,2.466,424.04,86.04,0.944333333333328,86.30999999999999
2497,7,424.93,-0.027,0.0,4.106,1.896,168.04,81.14,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,1.634,384.9,133.72,1.9986666666666613,129.26666666666665
2497,8,424.37,-0.032,0.0,4.399,1.47,127.8,67.98,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,1.896,424.93,168.04,1.6666666666666614,143.18666666666664
2497,9,425.42,-0.16,0.0,4.08,1.493,62.53,62.88,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.47,424.37,127.8,1.6196666666666613,119.45666666666665
2497,10,425.0,0.089,0.0,4.087,2.427,227.83,87.11,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.493,425.42,62.53,1.7966666666666615,139.38666666666666
2497,11,422.97,-0.272,0.0,4.022,1.585,108.65,57.46,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,2.427,425.0,227.83,1.8349999999999949,133.0033333333333
2497,12,422.37,-0.827,0.0,3.826,1.263,58.19,60.12,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.585,422.97,108.65,1.7583333333333282,131.55666666666664
2498,1,424.41,-0.753,0.0,3.82,-0.211,61.34,63.27,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,1.263,422.37,58.19,0.8789999999999947,76.05999999999997
2498,2,422.61,-0.666,0.0,3.754,-0.311,78.39,54.33,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,-0.211,424.41,61.34,0.24699999999999464,65.9733333333333
2498,3,424.76,-0.487,0.0,3.747,1.482,99.5,91.26,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,-0.311,422.61,78.39,0.3199999999999947,79.7433333333333
2498,4,424.15,-1.189,0.0,3.349,-1.224,69.21,57.48,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,1.482,424.76,99.5,-0.017666666666671976,82.36666666666663
2498,5,425.52,-0.743,0.0,3.602,-1.388,89.19,59.76,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,-1.224,424.15,69.21,-0.376666666666672,85.96666666666664
2498,6,425.22,-0.731,0.0,4.245,0.841,113.42,86.42,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-1.388,425.52,89.19,-0.5903333333333387,90.60666666666664
2498,7,425.07,-0.73,0.0,3.84,1.963,116.6,85.6,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.841,425.22,113.42,0.4719999999999947,106.40333333333331
2498,8,423.74,-0.998,0.0,3.398,2.047,131.11,83.79,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,1.963,425.07,116.6,1.6169999999999949,120.37666666666665
2498,9,425.73,-0.732,0.0,3.581,2.33,149.7,83.77,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2.047,423.74,131.11,2.113333333333328,132.46999999999997
2498,10,424.84,-1.204,0.0,2.984,1.354,166.1,92.62,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,2.33,425.73,149.7,1.9103333333333279,148.97
2498,11,425.05,-0.758,0.0,3.617,3.503,100.49,48.77,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,1.354,424.84,166.1,2.3956666666666613,138.7633333333333
2498,12,422.42,-0.994,0.0,3.608,1.025,123.38,73.53,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,3.503,425.05,100.49,1.9606666666666612,129.98999999999998
2499,1,425.38,-0.94,0.0,3.75,1.796,128.0,76.13,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,1.025,422.42,123.38,2.1079999999999948,117.28999999999996
2499,2,426.28,-0.906,0.0,3.707,1.264,182.93,88.89,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.796,425.38,128.0,1.3616666666666613,144.76999999999998
2499,3,424.66,-0.703,0.0,3.557,-0.087,96.36,67.59,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.264,426.28,182.93,0.9909999999999947,135.7633333333333
2499,4,423.94,-1.085,0.0,3.351,-0.569,107.495,74.81,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,-0.087,424.66,96.36,0.20266666666666136,128.9283333333333
2499,5,423.7,-0.522,0.0,3.53,1.002,71.83,60.81,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,-0.569,423.94,107.495,0.11533333333332803,91.89499999999998
2499,6,422.52,-0.451,0.0,3.872,1.28,120.05,81.66,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1.002,423.7,71.83,0.5709999999999947,99.79166666666663
2499,7,424.14,-0.663,0.0,3.745,1.742,107.99,81.62,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,1.28,422.52,120.05,1.341333333333328,99.95666666666664
2499,8,426.0,-0.499,0.0,3.73,2.099,75.51,55.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,1.742,424.14,107.99,1.7069999999999947,101.1833333333333
2499,9,425.91,-0.622,0.0,3.961,2.167,118.12,68.49,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,2.099,426.0,75.51,2.0026666666666615,100.53999999999996
2499,10,423.42,-0.599,0.0,3.689,2.637,110.67,61.22,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,2.167,425.91,118.12,2.300999999999995,101.43333333333332
2499,11,423.87,-0.159,0.0,3.973,1.561,221.86,85.74,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,2.637,423.42,110.67,2.1216666666666613,150.21666666666667
2499,12,427.03,-0.054,0.0,4.178,1.279,152.87,88.85,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.561,423.87,221.86,1.8256666666666614,161.79999999999998
2500,1,422.84,-0.084,0.0,3.419,-1.087,56.0,60.8,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,1.279,427.03,152.87,0.5843333333333279,143.57666666666663
2500,2,423.99,-0.208,0.0,4.261,1.355,190.51,86.18,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,-1.087,422.84,56.0,0.5156666666666613,133.12666666666664
2500,3,424.17,0.322,0.0,4.447,2.128,168.14,81.46,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,1.355,423.99,190.51,0.7986666666666613,138.2166666666666
2500,4,423.1,0.219,0.0,4.548,2.123,87.99,56.19,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,2.128,424.17,168.14,1.8686666666666614,148.87999999999997
2500,5,424.41,0.219,0.0,3.999,1.001,119.54,66.41,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,2.123,423.1,87.99,1.7506666666666615,125.2233333333333
2500,6,424.01,0.819,0.0,4.797,1.357,106.94,86.86,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1.001,424.41,119.54,1.4936666666666614,104.82333333333331
2500,7,423.83,0.344,0.0,4.556,0.689,40.7,63.29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,1.357,424.01,106.94,1.0156666666666612,89.05999999999996
2500,8,426.48,0.81,0.0,4.771,2.356,172.83,81.36,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,0.689,423.83,40.7,1.4673333333333278,106.82333333333331
2500,9,423.19,0.368,0.0,4.374,0.324,51.9,62.79,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,2.356,426.48,172.83,1.1229999999999944,88.47666666666665
2500,10,425.06,0.45,0.0,4.267,3.109,149.27,63.99,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.324,423.19,51.9,1.9296666666666613,124.66666666666667
2500,11,424.28,0.987,0.0,5.353,2.675,132.81,67.57,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,3.109,425.06,149.27,2.0359999999999947,111.32666666666664
2500,12,424.44,0.83,0.0,4.861,0.51,52.83,69.0,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,2.675,424.28,132.81,2.0979999999999945,111.63666666666666
2501,1,423.69,0.659,0.0,4.688,1.892,153.7,84.43,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.51,424.44,52.83,1.692333333333328,113.1133333333333
2501,2,425.22,1.216,0.0,5.286,1.079,122.24,74.97,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.892,423.69,153.7,1.1603333333333279,109.58999999999997
2501,3,425.32,1.087,0.0,5.292,-0.518,81.36,65.49,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.079,425.22,122.24,0.8176666666666614,119.09999999999998
2501,4,427.27,0.468,0.0,4.932,1.891,127.4,79.99,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-0.518,425.32,81.36,0.817333333333328,110.33333333333331
2501,5,424.41,1.234,0.0,5.341,-1.43,47.38,61.19,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,1.891,427.27,127.4,-0.019000000000005308,85.37999999999998
2501,6,427.32,0.712,0.0,4.613,-1.425,46.67,62.06,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,-1.43,424.41,47.38,-0.32133333333333863,73.81666666666665
2501,7,424.08,0.524,0.0,4.942,3.636,68.64,54.7,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-1.425,427.32,46.67,0.26033333333332803,54.22999999999998
2501,8,424.89,0.708,0.0,5.037,1.268,109.11,75.22,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,3.636,424.08,68.64,1.1596666666666613,74.80666666666666
2501,9,426.96,0.856,0.0,5.141,2.914,149.84,84.95,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,1.268,424.89,109.11,2.605999999999995,109.19666666666664
2501,10,428.85,0.828,0.0,4.9,1.704,126.33,84.1,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,2.914,426.96,149.84,1.9619999999999946,128.42666666666665
