Date,Region,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Flood_Risk,Drought_Risk,Heatwave_Risk
2023-11-17,london,185.01,3.34,86.49,84.99,11.79,390.37,2.18,148.19,0,0,0
2022-05-10,london,137.69,23.39,78.07,80.38,12.51,392.88,8.27,122.06,0,0,0
2022-01-31,delhi,44.87,25.29,49.27,55.97,12.18,450.38,8.81,34.85,0,0,0
2023-10-13,newyork,116.96,8.76,67.16,69.33,6.27,400.55,3.26,85.32,0,0,0
2023-08-22,gujarat,78.84,41.78,50.6,53.4,14.48,434.04,13.98,55.33,0,0,0
2021-04-30,london,124.89,16.03,70.56,72.58,4.57,387.25,5.27,102.74,0,0,0
2023-09-04,california,143.48,20.07,62.63,60.35,19.28,401.71,7.95,105.11,0,0,0
2024-05-27,texas,66.76,33.33,57.84,63.95,5.48,419.45,10.55,47.4,0,0,0
2023-10-26,karachi,86.81,26.42,62.23,66.93,12.76,430.17,9.2,69.19,0,0,0
2024-12-04,karachi,38.14,21.96,58.02,67.76,13.04,447.07,7.89,34.27,0,0,0
2025-09-17,mumbai,165.52,28.69,77.45,76.12,5.13,422.04,9.12,147.71,1,0,0
2021-05-14,kashmir,167.75,24.03,66.99,62.76,15.99,387.15,8.81,139.34,0,0,0
2024-09-07,beijing,103.51,10.42,59.11,60.95,14.39,471.15,4.57,87.24,0,0,0
2023-03-06,delhi,18.58,31.46,48.88,58.77,13.39,462.03,10.78,13.99,0,1,0
2025-03-09,gujarat,18.95,32.66,48.47,58.22,17.77,436.86,11.58,14.79,0,1,0
2021-05-09,karachi,28.85,30.89,61.32,73.05,18.62,425.54,11.13,20.76,0,1,0
2025-09-23,karachi,68.45,26.66,66.97,75.16,10.33,435.28,9.03,49.67,0,0,0
2021-09-06,kolkata,197.77,25.33,82.94,78.95,17.22,428.63,9.32,140.11,1,0,0
2022-02-03,gujarat,21.55,29.36,47.37,56.52,24.56,445.56,11.26,18.74,0,0,0
2023-12-15,mumbai,118.13,18.07,64.33,65.65,16.64,409.67,7.08,103.98,0,0,0
2021-04-27,delhi,42.92,32.55,49.26,56.22,15.27,452.08,11.29,33.5,0,1,0
2025-10-18,kolkata,163.86,25.45,77.69,76.63,17.99,444.67,9.43,125.36,1,0,0
2021-09-30,mumbai,135.81,33.15,67.93,67.94,16.57,422.33,11.6,101.85,0,0,0
2023-06-29,delhi,75.09,38.67,61.18,67.08,8.99,436.25,12.5,55.82,0,0,0
2020-11-25,gujarat,87.99,27.03,47.61,48.52,14.7,437.19,9.58,71.15,0,0,0
2022-10-30,gujarat,57.63,35.77,51.77,57.51,22.86,432.75,13.02,45.13,0,0,0
2021-02-11,kolkata,110.1,25.53,78.47,84.33,8.81,419.93,8.54,87.2,0,0,0
2025-04-22,chennai,66.64,35.9,69.76,78.87,10.37,419.0,11.81,48.35,0,0,0
2024-10-02,newyork,131.33,16.49,70.64,71.88,16.75,404.93,6.62,97.06,0,0,0
2025-09-14,newyork,169.39,14.13,71.47,68.17,14.97,392.7,5.74,128.42,0,0,0
2021-10-13,kolkata,168.93,27.31,79.43,78.17,15.65,430.88,9.76,147.6,1,0,0
2025-08-31,shanghai,148.73,22.76,77.65,78.47,8.74,462.13,7.7,113.28,0,0,0
2023-02-13,karachi,19.58,31.74,57.26,69.12,13.04,435.16,10.83,16.51,0,1,0
2023-10-19,london,178.61,10.03,78.54,75.85,17.62,382.85,4.77,134.73,0,0,0
2024-12-17,moscow,127.61,3.22,69.31,70.69,11.79,399.45,2.14,106.72,0,0,0
2024-04-07,california,61.4,26.21,57.31,63.97,11.82,405.53,9.04,49.05,0,0,0
2021-12-18,texas,98.53,22.83,63.79,67.42,19.0,399.08,8.75,75.37,0,0,0
2021-03-27,newyork,84.87,16.75,64.84,70.45,19.73,392.34,7.0,73.77,0,0,0
2023-11-14,delhi,58.09,25.81,53.03,59.03,12.33,451.86,8.98,41.09,0,0,0
2024-07-14,moscow,110.75,4.67,68.29,71.52,13.1,425.5,2.71,94.62,0,0,0
2021-09-02,gujarat,71.29,31.06,51.58,55.57,15.85,444.85,10.9,57.04,0,0,0
2025-02-03,moscow,39.0,3.2,60.57,70.84,24.8,423.8,3.44,29.12,0,0,0
2023-02-12,moscow,82.9,1.88,61.72,66.79,20.0,407.6,2.57,62.59,0,0,0
2024-11-17,shanghai,152.11,12.48,78.0,78.49,6.7,464.22,4.41,113.28,0,0,0
2024-01-27,shanghai,96.85,19.43,67.24,71.95,19.73,481.09,7.8,81.46,0,0,0
2022-12-28,shanghai,124.03,15.96,70.75,72.94,25.57,461.31,7.34,110.24,0,0,0
2024-08-08,chennai,123.06,33.78,70.52,72.76,10.51,420.1,11.18,90.47,0,0,0
2023-05-24,delhi,58.41,39.03,53.03,58.99,16.15,451.88,13.32,49.9,0,0,0
2022-11-28,karachi,68.84,26.72,64.93,72.56,14.51,432.3,9.47,48.72,0,0,0
2025-06-03,london,140.53,20.08,74.93,76.09,21.42,383.16,8.17,117.52,0,0,0
2021-08-31,texas,84.83,29.79,61.09,65.76,15.17,407.38,10.45,74.42,0,0,0
2021-03-22,chennai,79.18,29.56,70.76,78.55,12.01,415.49,10.07,67.39,0,0,0
2021-01-08,mumbai,89.33,24.06,72.31,79.22,21.53,425.6,9.37,76.97,0,0,0
2025-02-07,shanghai,93.91,16.23,67.55,72.7,14.02,471.59,6.27,79.38,0,0,0
2021-06-03,karachi,17.71,32.37,57.48,69.64,18.8,435.26,11.59,13.87,0,1,0
2022-10-20,london,168.12,10.78,73.74,71.16,15.11,396.0,4.75,135.26,0,0,0
2022-10-20,chennai,118.82,29.16,75.23,79.19,23.21,415.24,11.07,95.03,0,0,0
2022-02-08,delhi,45.12,30.45,48.95,55.55,23.4,454.27,11.48,38.25,0,1,0
2022-08-11,karachi,75.51,33.02,63.2,69.56,19.52,426.47,11.86,54.36,0,0,0
2021-05-12,dubai,27.13,39.81,40.51,47.24,20.54,445.21,14.0,19.03,0,1,1
2021-01-12,dubai,0.0,31.97,37.93,47.42,11.03,436.97,10.69,0.0,0,1,0
2022-03-05,kolkata,91.79,31.08,72.06,78.61,10.24,431.31,10.35,81.3,0,0,0
2022-11-18,kashmir,185.44,17.89,74.95,70.51,7.16,378.66,6.08,162.24,0,0,0
2021-09-23,chennai,151.55,28.16,77.96,78.51,16.39,415.58,10.09,126.52,1,0,0
2023-02-12,texas,17.68,23.15,57.98,70.27,15.25,413.19,8.47,14.37,0,0,0
2024-07-12,dubai,31.55,44.82,40.64,46.85,15.18,447.64,14.96,22.59,0,1,1
2021-04-14,london,129.53,14.55,74.61,77.07,8.3,393.5,5.2,102.84,0,0,0
2023-07-15,kashmir,201.83,25.4,71.49,64.13,10.93,386.02,8.71,166.74,1,0,0
2023-12-20,dubai,13.42,34.81,32.82,39.35,8.1,457.07,11.25,10.19,0,1,0
2022-06-08,california,85.01,29.24,60.29,64.73,23.0,402.28,11.07,63.99,0,0,0
2025-02-07,mumbai,96.37,27.64,68.24,73.26,17.15,417.07,10.01,71.06,0,0,0
2022-08-14,mumbai,142.77,33.12,78.74,80.57,20.71,410.26,12.01,110.83,0,0,0
2022-01-22,karachi,29.62,24.57,54.22,64.07,6.62,431.99,8.03,26.31,0,0,0
2022-05-15,london,105.91,16.6,73.44,78.56,6.14,379.48,5.59,89.55,0,0,0
2025-08-10,chennai,127.56,33.1,72.33,74.46,13.09,426.06,11.24,94.55,0,0,0
2023-01-16,kashmir,162.64,10.37,64.39,60.16,19.38,392.73,5.05,126.31,0,0,0
2021-04-28,dubai,18.31,36.18,37.64,44.76,17.08,444.01,12.56,15.87,0,1,1
2021-03-18,moscow,76.24,10.92,60.18,65.69,19.79,414.61,5.25,60.93,0,0,0
2025-03-05,delhi,27.85,28.42,49.83,58.8,12.24,447.13,9.75,21.49,0,0,0
2024-02-07,california,93.4,16.76,63.32,67.47,22.91,400.7,7.32,77.47,0,0,0
2023-05-07,gujarat,20.1,39.17,49.16,58.94,12.62,441.01,13.01,15.35,0,1,0
2023-07-18,moscow,105.18,9.07,62.69,65.21,21.85,417.88,4.91,83.95,0,0,0
2022-01-11,shanghai,128.2,13.45,74.49,77.08,7.87,467.38,4.82,96.64,0,0,0
2025-06-20,london,154.37,17.98,74.27,73.55,2.56,388.53,5.65,135.25,0,0,0
2025-06-08,kashmir,180.79,21.42,67.66,61.98,13.92,382.88,7.82,149.98,0,0,0
2022-01-19,shanghai,90.93,11.32,70.69,76.99,18.21,474.3,5.22,74.5,0,0,0
2021-05-24,texas,54.63,30.91,65.9,75.55,13.07,417.41,10.58,42.21,0,0,0
2021-02-10,newyork,68.97,6.99,61.84,68.67,18.87,411.33,3.98,61.13,0,0,0
2020-11-26,london,167.09,6.17,76.94,75.29,19.84,397.75,3.83,121.99,0,0,0
2025-04-18,newyork,78.58,18.73,66.23,72.97,9.59,399.26,6.58,64.41,0,0,0
2025-08-31,chennai,118.23,35.78,70.35,73.16,15.57,425.45,12.29,100.06,0,0,0
2021-10-24,karachi,52.07,27.96,59.24,67.54,18.49,426.68,10.24,41.02,0,0,0
2025-01-29,newyork,117.0,10.07,69.32,72.02,9.05,403.49,3.92,88.31,0,0,0
2021-02-14,delhi,33.82,31.2,49.51,57.66,7.8,448.23,10.14,29.82,0,1,0
2023-12-30,gujarat,61.92,32.4,43.96,47.21,10.95,447.83,10.81,51.93,0,0,0
2024-01-22,beijing,42.22,11.81,52.1,59.85,18.04,470.08,5.35,35.27,0,0,0
2022-06-19,california,77.07,32.81,58.77,63.83,21.17,409.15,11.96,66.3,0,0,0
2022-01-09,london,127.63,7.65,68.24,69.35,18.1,385.87,4.1,102.73,0,0,0
2024-07-16,kashmir,187.28,25.44,68.39,62.08,15.73,387.02,9.2,133.07,1,0,0
2022-06-27,mumbai,124.12,36.89,70.98,73.21,19.16,415.02,12.98,98.59,0,0,0
2023-05-18,shanghai,97.7,19.89,71.42,77.06,20.97,472.06,8.07,75.39,0,0,0
2022-06-23,texas,54.29,34.66,61.09,69.58,8.58,399.06,11.26,48.19,0,0,0
2022-09-22,texas,113.46,26.72,61.68,62.91,13.27,412.08,9.34,86.94,0,0,0
2023-11-27,florida,165.85,22.1,86.3,87.15,3.49,403.03,6.98,126.51,0,0,0
2022-04-15,mumbai,98.53,32.24,74.55,80.88,20.56,399.92,11.73,73.5,0,0,0
2022-10-20,kashmir,237.46,14.83,71.31,59.46,17.16,380.23,6.17,209.22,0,0,0
2025-08-12,gujarat,50.92,36.86,53.12,60.03,8.67,442.7,11.92,40.69,0,0,0
2023-06-20,delhi,64.97,38.1,59.51,66.27,23.64,442.24,13.79,49.12,0,0,0
2021-05-30,california,62.13,24.66,48.35,52.67,10.61,412.08,8.46,51.63,0,0,0
2023-02-06,florida,99.45,24.24,72.33,77.99,19.04,426.48,9.18,80.77,0,0,0
2021-01-26,dubai,4.82,32.66,39.49,48.76,10.86,437.7,10.88,4.22,0,1,0
2020-12-20,london,143.2,11.12,74.02,74.62,17.19,404.28,5.05,103.52,0,0,0
2021-10-22,beijing,104.6,10.02,56.91,58.06,15.44,470.81,4.55,75.43,0,0,0
2023-12-03,kolkata,156.47,24.83,79.64,79.99,11.08,432.99,8.56,127.43,0,0,0
2022-05-24,kolkata,123.95,38.83,81.3,86.13,11.87,439.7,12.84,103.11,0,0,0
2021-03-30,florida,93.97,24.19,75.7,82.88,15.58,393.46,8.81,72.07,0,0,0
2025-10-15,shanghai,146.43,13.73,72.48,72.3,17.39,460.26,5.86,122.68,0,0,0
2020-11-17,moscow,126.14,7.4,67.05,68.05,14.54,425.06,3.67,100.09,0,0,0
2025-02-01,california,79.62,17.53,56.98,61.27,12.51,404.69,6.51,61.18,0,0,0
2023-10-17,newyork,141.58,10.83,70.36,70.26,22.48,396.49,5.5,99.23,0,0,0
2025-05-29,texas,64.59,27.3,58.0,64.43,16.82,407.24,9.87,46.53,0,0,0
2023-08-31,kashmir,224.69,19.95,77.25,68.47,12.58,395.25,7.24,173.45,0,0,0
2024-06-27,chennai,88.02,35.72,73.13,80.41,10.5,429.63,11.77,65.97,0,0,0
2022-08-04,moscow,110.27,12.15,64.41,66.73,7.62,419.91,4.41,87.69,0,0,0
2025-05-02,shanghai,98.69,22.25,75.14,81.59,21.75,482.15,8.85,70.32,0,0,0
2022-02-05,newyork,67.28,12.29,62.68,69.94,19.06,402.52,5.59,49.3,0,0,0
2025-07-22,texas,74.6,33.11,57.75,62.86,17.7,409.99,11.7,54.13,0,0,0
2023-09-24,london,190.42,13.41,80.01,76.2,6.37,373.53,4.66,163.17,0,0,0
2022-10-28,texas,102.15,28.63,59.09,61.1,14.91,420.3,10.08,82.0,0,0,0
2021-06-25,kashmir,183.43,21.99,67.16,61.02,18.27,385.95,8.43,151.02,0,0,0
2021-05-21,beijing,50.51,20.7,46.8,52.19,17.78,478.42,7.99,42.55,0,0,0
2024-11-20,chennai,128.13,21.59,78.48,82.08,15.65,432.15,8.04,92.54,0,0,0
2023-03-04,dubai,0.0,35.43,29.62,37.03,10.91,460.41,11.72,0.0,0,1,1
2025-08-29,chennai,103.14,32.17,73.57,79.07,14.64,429.16,11.11,89.4,0,0,0
2025-02-11,newyork,91.54,14.09,67.64,73.1,25.87,397.6,6.81,82.38,0,0,0
2021-09-19,texas,126.87,22.23,67.57,68.61,15.4,416.99,8.21,110.7,0,0,0
2023-10-30,california,100.06,19.4,60.89,63.61,5.36,422.68,6.36,75.92,0,0,0
2020-11-01,beijing,56.33,15.56,49.64,55.0,9.21,469.76,5.59,46.04,0,0,0
2024-01-12,california,88.62,18.26,60.76,64.87,13.69,418.2,6.85,78.98,0,0,0
2023-05-07,london,107.05,11.73,73.96,79.07,11.92,396.75,4.71,82.79,0,0,0
2022-07-19,kashmir,197.65,22.77,75.1,69.17,13.78,376.4,8.21,140.98,0,0,0
2021-07-04,shanghai,98.12,25.14,70.83,76.27,18.56,467.33,9.4,71.94,0,0,0
2025-06-16,florida,95.47,29.73,75.95,83.0,21.99,406.92,11.12,71.95,0,0,0
2025-10-20,beijing,45.41,10.5,48.24,54.62,9.75,475.47,4.13,38.4,0,0,0
2020-12-15,gujarat,42.26,30.26,48.43,55.25,17.81,434.78,10.86,31.79,0,1,0
2021-03-28,dubai,0.0,34.15,33.47,41.83,13.49,454.33,11.59,0.0,0,1,0
2021-06-17,kolkata,149.5,33.0,77.64,78.37,19.26,433.79,11.83,127.34,0,0,0
2024-06-09,kashmir,186.62,25.79,71.09,65.54,11.84,377.58,8.92,153.45,1,0,0
2021-12-11,kolkata,147.21,25.65,79.54,81.03,12.36,446.11,8.93,114.59,0,0,0
2025-08-09,london,173.08,15.58,74.31,71.25,14.87,389.47,6.16,125.89,0,0,0
2021-09-07,texas,115.51,26.99,60.96,61.76,15.79,400.29,9.67,94.92,0,0,0
2023-02-28,moscow,82.78,8.18,67.74,74.33,16.24,417.35,4.08,63.91,0,0,0
2022-09-02,texas,102.72,30.84,60.67,63.0,11.01,394.27,10.35,75.25,0,0,0
2024-03-30,shanghai,94.13,14.71,72.96,79.43,10.08,469.75,5.42,79.03,0,0,0
2021-08-07,beijing,64.89,20.46,45.87,49.23,9.32,466.4,7.07,47.72,0,0,0
2022-02-15,dubai,4.61,36.13,38.16,47.12,19.91,436.36,12.83,3.98,0,1,1
2023-03-28,karachi,2.19,28.57,49.91,62.11,10.01,441.94,9.57,1.82,0,0,0
2024-12-10,gujarat,34.97,27.82,50.51,58.77,10.85,439.81,9.43,26.68,0,0,0
2023-10-24,karachi,38.59,23.58,56.66,65.99,10.23,427.62,8.1,29.67,0,0,0
2023-12-27,gujarat,58.41,31.3,47.39,51.93,16.83,437.88,11.07,46.3,0,0,0
2022-02-28,karachi,16.4,28.37,64.25,78.26,19.1,436.26,10.42,13.91,0,0,0
2024-11-28,beijing,43.14,9.18,49.64,56.65,16.41,497.08,4.4,33.81,0,0,0
2020-11-02,karachi,50.5,25.59,53.95,61.13,9.52,425.65,8.63,41.82,0,0,0
2021-04-28,gujarat,31.38,39.56,46.61,54.34,15.04,449.62,13.37,22.09,0,1,0
2025-07-21,delhi,73.68,38.04,58.49,63.91,9.51,440.94,12.36,52.09,0,0,0
2022-05-13,moscow,88.35,14.05,62.89,67.57,22.0,418.4,6.41,72.56,0,0,0
2025-07-27,karachi,68.46,33.62,59.81,66.2,3.25,427.74,10.41,53.95,0,0,0
2023-01-04,california,56.35,21.85,55.86,62.78,8.48,406.99,7.4,42.01,0,0,0
2022-05-24,dubai,0.0,40.24,31.44,39.3,5.18,451.43,12.59,0.0,0,1,1
2025-02-24,gujarat,48.9,28.8,54.76,62.34,17.79,433.06,10.42,36.7,0,0,0
2021-09-25,dubai,44.82,34.26,39.93,44.31,17.21,446.51,12.0,36.15,0,1,0
2024-03-05,chennai,70.79,29.12,65.71,73.29,6.15,432.42,9.35,54.02,0,0,0
2025-07-16,kashmir,231.15,23.68,71.53,60.52,21.25,361.33,9.23,198.07,0,0,0
2022-06-05,mumbai,125.7,29.82,73.31,75.93,19.19,423.21,10.87,93.38,0,0,0
2020-12-28,chennai,95.77,30.56,73.64,80.07,20.78,430.69,11.25,80.95,0,0,0
2022-06-15,dubai,21.13,45.63,41.63,49.4,18.22,441.1,15.51,17.57,0,1,1
2025-10-12,beijing,79.74,12.42,53.35,56.71,14.2,480.07,5.15,62.96,0,0,0
2024-05-23,beijing,19.67,13.81,44.09,52.65,11.1,476.0,5.25,14.69,0,0,0
2022-09-12,london,174.7,12.22,77.09,74.52,15.9,402.85,5.26,148.42,0,0,0
2024-06-10,moscow,98.76,13.93,67.44,71.95,12.07,410.33,5.39,76.74,0,0,0
2024-09-11,karachi,56.8,33.92,62.15,70.59,10.78,433.5,11.26,46.47,0,0,0
2022-04-23,chennai,82.38,31.42,70.9,78.33,21.05,424.73,11.53,58.27,0,0,0
2021-08-20,moscow,135.04,8.01,68.45,68.68,11.67,415.37,3.57,116.46,0,0,0
2024-05-05,gujarat,26.54,42.37,42.79,50.17,14.84,437.34,14.19,19.2,0,1,0
2024-12-20,karachi,23.22,24.2,58.36,70.04,7.69,439.33,8.03,17.76,0,0,0
2021-01-29,texas,4.55,26.92,52.7,65.3,11.98,418.73,9.27,3.63,0,0,0
2022-01-06,kashmir,147.77,14.09,64.12,61.68,15.59,387.7,5.79,108.03,0,0,0
2022-06-20,moscow,106.59,9.23,65.66,68.75,8.58,430.34,3.63,89.73,0,0,0
2023-05-30,chennai,51.99,37.85,65.56,75.45,20.05,423.06,13.36,39.81,0,0,0
2022-06-03,kashmir,167.61,19.67,64.76,59.99,11.76,392.78,7.08,134.48,0,0,0
2024-10-25,karachi,52.11,27.51,63.67,73.08,15.48,436.23,9.8,45.37,0,0,0
2025-06-22,dubai,18.45,41.52,38.24,45.49,24.72,443.97,14.93,13.08,0,1,1
2021-02-15,chennai,68.57,27.3,68.66,77.25,13.55,440.64,9.54,48.88,0,0,0
2023-10-11,shanghai,117.45,14.54,70.87,73.9,17.74,473.71,6.14,101.58,0,0,0
2024-05-17,beijing,52.44,17.22,55.22,62.47,21.9,476.26,7.35,39.06,0,0,0
2021-12-12,delhi,66.78,29.19,57.3,63.28,12.63,453.22,10.02,58.96,0,0,0
2021-03-23,karachi,15.08,24.79,51.32,62.27,12.99,424.07,8.74,11.08,0,0,0
2024-04-29,texas,60.8,27.46,52.94,58.57,15.02,409.7,9.74,54.02,0,0,0
2022-02-28,chennai,62.0,26.21,70.22,80.03,16.92,407.41,9.56,44.78,0,0,0
2025-01-16,kashmir,145.0,15.58,65.49,63.74,18.3,391.94,6.5,104.7,0,0,0
2025-07-22,florida,159.86,31.45,85.76,87.22,12.96,405.15,10.73,115.37,1,0,0
2022-09-24,london,187.51,14.47,75.61,71.07,21.12,402.84,6.45,134.56,0,0,0
2024-05-23,london,121.01,12.4,64.79,65.86,18.83,383.74,5.6,103.63,0,0,0
2021-07-29,karachi,56.91,33.3,56.82,63.91,12.22,441.38,11.21,39.9,0,0,0
2022-07-23,california,82.7,23.15,59.37,63.87,20.25,413.19,8.97,62.27,0,0,0
2021-12-22,karachi,30.94,25.81,59.01,69.89,18.43,450.62,9.59,25.32,0,0,0
2021-08-27,california,112.74,22.72,60.03,60.94,13.08,402.49,8.12,88.6,0,0,0
2024-06-20,florida,148.09,30.49,75.81,76.25,20.9,394.02,11.24,126.02,0,0,0
2024-10-14,florida,186.88,25.5,84.48,82.23,16.71,403.75,9.32,140.24,1,0,0
2021-06-08,kolkata,135.37,38.11,70.8,71.58,5.57,431.1,11.99,99.23,0,0,0
2022-07-21,mumbai,147.98,32.96,73.27,73.09,7.7,433.42,10.66,112.5,0,0,0
2023-03-01,gujarat,55.66,37.98,49.36,54.75,7.96,432.98,12.19,39.9,0,0,0
2021-12-16,mumbai,118.09,22.95,72.14,75.41,18.17,417.62,8.7,94.12,0,0,0
2023-02-19,gujarat,0.0,31.53,45.13,56.42,15.82,432.17,11.04,0.0,0,1,0
2023-11-14,london,150.77,10.96,78.47,79.25,23.77,386.53,5.66,108.78,0,0,0
2024-01-02,mumbai,92.39,23.26,71.44,77.75,10.79,416.51,8.06,82.71,0,0,0
2025-05-06,delhi,81.6,36.0,47.47,49.13,11.61,455.6,11.96,70.83,0,0,1
2021-04-14,texas,34.95,29.66,51.12,59.53,16.31,416.01,10.53,26.53,0,0,0
2023-08-10,kolkata,179.36,34.68,83.29,81.7,16.54,426.63,12.06,138.63,1,0,0
2025-01-08,karachi,21.62,25.27,52.6,63.05,11.25,437.44,8.71,18.75,0,0,0
2021-10-30,delhi,91.45,27.98,57.7,60.7,18.95,452.94,10.29,77.69,0,0,0
2023-07-22,karachi,61.28,35.98,66.62,75.62,17.03,437.77,12.5,43.4,0,0,0
2024-01-24,texas,63.97,26.11,57.98,64.47,22.78,406.82,10.11,51.47,0,0,0
2025-07-18,karachi,46.99,34.61,59.92,69.03,14.0,439.61,11.78,40.41,0,1,0
2024-03-23,kashmir,149.23,13.65,69.9,68.72,20.1,385.02,6.11,116.46,0,0,0
2021-03-28,beijing,5.84,19.05,45.63,56.31,5.37,469.17,6.25,5.12,0,0,0
2023-03-09,moscow,68.51,8.79,68.33,76.84,24.6,426.15,5.1,57.26,0,0,0
2022-07-15,newyork,145.01,20.22,71.75,71.56,14.38,411.6,7.5,111.95,0,0,0
2022-11-06,texas,102.62,29.62,58.69,60.53,11.33,429.82,10.02,88.95,0,0,0
2023-04-01,california,42.21,24.53,52.19,59.97,14.92,399.72,8.85,30.61,0,0,0
2024-04-14,newyork,100.2,21.6,68.61,73.23,21.31,398.45,8.61,77.53,0,0,0
2023-06-11,shanghai,119.78,24.62,72.9,76.15,11.13,465.67,8.5,90.69,0,0,0
2022-12-12,california,75.35,14.87,57.77,62.8,14.41,404.97,5.9,59.22,0,0,0
2023-06-05,karachi,40.04,35.04,57.65,67.05,19.83,443.45,12.49,33.87,0,1,0
2023-09-17,chennai,131.02,32.09,76.29,78.98,15.42,421.66,11.17,106.66,0,0,0
2025-06-04,karachi,66.58,35.54,58.79,65.16,14.79,441.04,12.14,47.62,0,0,0
2021-06-05,delhi,74.79,39.55,58.15,63.33,13.38,451.35,13.2,57.28,0,0,0
2022-03-20,texas,58.09,27.83,65.57,74.7,13.6,418.84,9.71,51.44,0,0,0
2025-10-14,shanghai,154.01,14.85,74.84,74.3,23.43,483.71,6.8,119.12,0,0,0
2023-08-29,kashmir,205.85,19.67,69.55,61.21,21.25,371.3,8.03,172.73,0,0,0
2024-04-14,kolkata,142.4,32.33,78.17,79.91,8.06,436.9,10.5,108.44,0,0,0
2021-04-09,texas,58.74,29.93,59.07,66.49,12.13,419.97,10.19,50.02,0,0,0
2021-05-20,kashmir,153.81,24.4,61.37,57.49,17.72,374.2,9.09,131.85,0,0,0
2021-03-31,moscow,58.6,6.35,62.61,70.94,9.59,425.48,2.87,49.91,0,0,0
2021-10-23,moscow,117.81,5.59,67.89,70.13,17.18,427.83,3.4,104.49,0,0,0
2025-09-19,florida,178.33,27.12,86.97,86.43,12.1,422.95,9.35,153.2,1,0,0
2022-07-15,london,148.55,22.5,81.05,82.74,14.66,384.93,8.22,120.06,0,0,0
2024-06-28,shanghai,102.77,23.05,66.33,70.06,22.95,469.69,9.21,90.04,0,0,0
2021-04-26,california,39.77,22.39,53.43,61.82,16.04,424.04,8.32,31.76,0,0,0
2022-02-02,karachi,6.74,29.57,58.18,71.89,8.01,440.2,9.67,5.39,0,0,0
2021-05-21,chennai,78.95,33.36,66.57,73.34,15.33,412.91,11.54,57.44,0,0,0
2023-05-08,chennai,67.92,37.59,70.95,80.2,18.85,438.34,13.16,52.22,0,0,0
2024-08-08,texas,110.12,31.66,64.84,67.29,19.66,418.18,11.46,79.56,0,0,0
2024-02-17,newyork,80.28,13.49,65.03,71.26,16.57,397.47,5.7,69.92,0,0,0
2023-04-16,mumbai,79.12,31.3,67.41,74.37,12.0,420.58,10.59,65.12,0,0,0
2021-02-16,shanghai,103.32,17.32,71.45,76.39,13.45,492.76,6.54,85.84,0,0,0
2022-06-09,beijing,82.44,20.99,54.0,57.2,12.25,488.33,7.52,67.27,0,0,0
2021-05-16,karachi,23.72,33.81,55.96,66.99,11.09,442.73,11.25,19.17,0,1,0
2022-10-09,gujarat,80.15,26.49,53.22,56.51,13.69,437.18,9.32,65.67,0,0,0
2022-01-25,shanghai,96.26,13.37,69.99,75.45,13.24,468.75,5.34,84.64,0,0,0
2023-01-02,london,140.93,6.36,75.76,77.08,19.88,379.73,3.9,100.33,0,0,0
2023-11-03,chennai,106.8,31.81,75.07,80.48,7.05,429.09,10.25,89.64,0,0,0
2021-12-27,shanghai,97.51,12.64,74.55,81.0,15.18,463.6,5.31,79.23,0,0,0
2025-04-27,delhi,44.9,34.07,50.99,58.13,18.0,447.31,12.02,35.36,0,1,0
2025-02-14,texas,27.99,23.78,55.98,66.47,21.44,421.7,9.28,19.7,0,0,0
2025-06-15,mumbai,140.48,30.72,73.87,74.77,19.47,420.21,11.16,108.46,0,0,0
2023-02-01,kashmir,159.25,17.26,66.77,63.56,19.13,384.98,7.09,137.09,0,0,0
2024-08-13,kolkata,166.32,28.72,73.34,70.89,13.14,429.01,9.93,122.38,1,0,0
2020-11-30,beijing,26.76,8.62,48.46,57.23,15.44,479.29,4.13,22.67,0,0,0
2025-10-13,moscow,125.43,1.77,68.75,70.25,12.51,420.76,1.78,89.34,0,0,0
2022-10-20,beijing,74.09,10.42,49.75,52.93,18.53,484.76,4.98,55.96,0,0,0
2021-10-16,kashmir,205.02,12.31,67.12,58.27,8.07,372.97,4.5,162.56,0,0,0
2025-05-22,shanghai,84.05,21.17,66.97,73.21,23.17,465.48,8.67,68.96,0,0,0
2024-03-25,moscow,74.16,10.49,61.21,67.24,6.02,408.66,3.75,58.6,0,0,0
2024-05-12,shanghai,120.24,24.32,75.41,79.23,15.06,473.76,8.8,100.93,0,0,0
2024-12-15,chennai,100.13,23.55,78.55,85.67,9.23,412.8,7.99,82.53,0,0,0
2022-01-14,newyork,94.77,13.95,62.7,66.53,7.34,398.29,4.92,79.95,0,0,0
2022-03-25,mumbai,95.45,25.68,64.04,68.12,8.88,417.13,8.59,73.6,0,0,0
2022-09-18,texas,105.45,25.29,60.5,62.44,11.33,426.87,8.72,84.31,0,0,0
2023-05-03,dubai,0.0,38.83,31.43,39.28,18.34,459.51,13.48,0.0,0,1,1
2024-04-09,kolkata,101.68,34.16,70.84,75.84,16.98,436.54,11.95,85.86,0,0,0
2021-12-21,california,73.67,17.42,55.04,59.59,11.7,421.58,6.4,57.26,0,0,0
2023-08-30,kolkata,169.8,34.99,80.57,79.48,17.43,425.93,12.24,122.45,1,0,0
