Date,Region,Country,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Heat_Index,Drought_Index,Flood_Potential,Extreme_Event,Flood_Risk,Drought_Risk,Heatwave_Risk,Month,Year,Season,Temperature_Anomaly,Rainfall_Anomaly,Climate_Risk_Score
2020-07-08,chennai,India,205.66,33.68,75.38,79.23,16.88,444.01,10.6,193.5,37.64,0.0,233.02,0,1,0,0,7,2020,Summer,1.397128712871286,62.66232673267328,33.333333333333336
2021-06-28,chennai,India,196.3,38.26,67.5,72.63,10.48,427.33,9.76,162.6,41.89,0.0,232.82,0,1,0,0,6,2021,Summer,5.977128712871284,53.30232673267329,33.333333333333336
2020-08-03,guangzhou,China,137.57,29.28,62.12,81.77,6.61,470.99,9.68,118.66,33.36,0.0,156.12,0,0,0,0,8,2020,Summer,4.223869565217388,-31.496217391304413,0.0
2017-05-13,london,UK,238.82,20.49,76.14,75.98,9.51,404.79,5.05,209.84,24.29,0.0,239.8,0,1,0,0,5,2017,Spring,7.855870646766167,91.19218905472636,33.333333333333336
2019-05-12,abudhabi,UAE,47.87,42.32,40.01,49.11,7.6,459.88,12.23,37.93,44.78,27.57,92.52,0,0,0,0,5,2019,Spring,4.698613861386136,32.37836633663366,0.0
2023-10-19,chennai,India,71.25,31.17,70.69,81.82,6.37,461.46,9.76,47.87,35.26,0.0,93.6,0,0,0,0,10,2023,Autumn,-1.112871287128712,-71.74767326732672,0.0
2018-10-29,dubai,UAE,15.12,38.66,37.02,47.8,8.06,449.24,10.77,13.4,41.05,60.98,52.44,0,0,1,0,10,2018,Autumn,-0.7228899082568887,-3.5691284403669723,33.333333333333336
2021-05-11,moscow,Russia,165.53,15.95,55.4,61.71,11.28,444.08,6.19,110.02,19.03,0.0,165.53,0,0,0,0,5,2021,Spring,7.943251231527093,77.35187192118227,0.0
2022-04-27,florida,USA,160.64,29.14,66.39,72.14,13.91,417.09,10.38,108.77,32.75,0.0,178.93,0,1,0,0,4,2022,Spring,2.9833333333333343,35.65849999999999,33.333333333333336
2021-05-22,islamabad,Pakistan,125.77,35.0,55.1,60.06,9.44,433.13,9.53,102.59,38.0,0.0,155.77,0,0,0,0,5,2021,Spring,9.605022624434387,39.44778280542987,0.0
2016-05-15,mumbai,India,95.8,36.04,59.15,70.65,11.43,423.84,10.33,73.44,39.57,0.0,127.88,0,0,0,0,5,2016,Spring,6.051400966183579,-87.16946859903378,0.0
2020-10-19,chennai,India,108.23,29.05,60.11,78.49,12.03,429.45,8.85,70.02,32.97,0.0,126.33,0,0,0,0,10,2020,Autumn,-3.232871287128713,-34.767673267326714,0.0
2019-08-19,stpetersburg,Russia,89.24,8.27,64.66,84.38,10.06,415.49,2.06,82.4,12.49,0.0,89.24,0,0,0,0,8,2019,Summer,1.9007943925233652,-4.689345794392523,0.0
2019-01-30,newyork,USA,130.73,12.08,61.54,70.81,14.56,398.34,5.18,120.7,15.62,0.0,130.73,0,0,0,0,1,2019,Winter,-3.7148792270531406,11.43512077294686,0.0
2017-07-04,texas,USA,87.4,38.62,64.09,70.08,8.97,418.21,10.22,64.6,42.13,0.0,124.64,0,0,0,0,7,2017,Summer,9.94912442396313,10.786313364055317,0.0
2020-11-24,moscow,Russia,49.2,3.08,42.92,60.89,9.54,447.96,3.14,36.39,6.13,20.35,49.2,0,0,0,0,11,2020,Autumn,-4.9267487684729065,-38.97812807881773,0.0
2022-05-28,kashmir,India,174.76,27.35,63.39,62.49,7.37,406.61,8.85,154.67,30.48,0.0,189.46,0,1,0,0,5,2022,Spring,8.367384615384616,-77.76379487179489,33.333333333333336
2020-01-13,dubai,UAE,8.98,32.31,39.57,46.37,11.06,464.62,9.43,8.51,34.63,67.84,33.6,0,0,1,0,1,2020,Winter,-7.072889908256883,-9.709128440366971,33.333333333333336
2021-09-06,islamabad,Pakistan,88.03,30.65,43.39,58.02,14.79,446.92,10.8,79.0,33.55,0.0,109.32,0,0,0,0,9,2021,Autumn,5.255022624434385,1.707782805429872,0.0
2019-03-24,texas,USA,122.57,33.16,53.05,66.81,11.25,447.95,10.63,94.31,36.5,0.0,148.89,0,0,0,0,3,2019,Spring,4.48912442396313,45.956313364055305,0.0
2025-07-22,mumbai,India,328.58,38.87,83.87,82.26,14.37,449.53,11.25,274.75,42.98,0.0,366.31,0,1,0,0,7,2025,Summer,8.881400966183577,145.6105314009662,33.333333333333336
2019-02-11,karachi,Pakistan,23.58,24.37,56.78,67.88,6.31,450.48,9.02,20.04,27.76,42.48,32.31,0,0,0,0,2,2019,Winter,-6.593800904977378,-14.950497737556567,0.0
2019-03-18,karachi,Pakistan,45.13,32.65,60.59,68.09,11.2,435.26,9.98,27.47,36.05,20.82,70.43,0,0,0,0,3,2019,Spring,1.6861990950226193,6.599502262443437,0.0
2024-08-03,stpetersburg,Russia,65.73,10.65,59.03,77.12,16.86,431.52,5.07,62.03,14.5,0.0,65.73,0,0,0,0,8,2024,Summer,4.280794392523366,-28.199345794392514,0.0
2019-04-18,islamabad,Pakistan,117.12,28.64,42.6,58.45,4.95,433.67,8.41,98.43,31.56,0.0,134.39,0,0,0,0,4,2019,Spring,3.2450226244343874,30.797782805429875,0.0
2024-04-27,delhi,India,51.39,37.1,46.16,58.02,15.92,477.88,11.55,45.02,40.0,19.6,85.59,0,0,0,0,4,2024,Spring,4.17356097560976,-49.900634146341474,0.0
2019-12-28,dubai,UAE,40.42,34.26,43.84,46.64,13.63,452.08,11.8,24.39,36.59,36.26,68.94,0,0,0,0,12,2019,Winter,-5.122889908256887,21.73087155963303,0.0
2023-11-13,manchester,UK,70.15,4.31,55.27,74.03,12.58,409.94,3.17,65.2,8.01,0.0,70.15,0,0,0,0,11,2023,Autumn,-6.325094339622644,-102.46113207547168,0.0
2022-10-12,abudhabi,UAE,10.54,35.61,31.56,39.36,14.07,477.99,13.06,8.08,37.57,69.78,41.76,0,0,1,0,10,2022,Autumn,-2.011386138613865,-4.951633663366337,33.333333333333336
2022-09-17,novosibirsk,Russia,37.7,8.82,48.27,60.68,15.56,424.67,4.26,30.25,11.85,31.96,37.7,0,0,0,0,9,2022,Autumn,6.481407766990292,-30.572815533980588,0.0
2025-07-04,novosibirsk,Russia,89.32,6.46,61.98,69.84,15.69,454.12,3.16,74.3,9.95,0.0,89.32,0,0,0,0,7,2025,Summer,4.121407766990291,21.047184466019402,0.0
2020-02-02,florida,USA,117.35,25.98,61.61,80.48,14.38,409.86,8.52,90.85,30.01,0.0,129.31,0,0,0,0,2,2020,Winter,-0.17666666666666586,-7.631500000000003,0.0
2022-04-24,florida,USA,239.42,43.06,78.96,57.12,14.38,419.54,11.51,154.38,39.14,0.0,269.54,3,1,0,1,4,2022,Spring,16.903333333333336,114.43849999999999,66.66666666666667
2018-06-16,manchester,UK,241.55,24.71,70.7,76.46,12.0,392.55,7.56,191.54,28.53,0.0,250.97,0,1,0,0,6,2018,Summer,14.074905660377357,68.93886792452832,33.333333333333336
2018-05-08,karachi,Pakistan,101.32,32.65,57.14,67.43,7.87,457.74,7.86,74.68,36.02,0.0,126.62,0,0,0,0,5,2018,Spring,1.6861990950226193,62.78950226244343,0.0
2018-12-30,edinburgh,UK,118.97,-1.55,79.36,83.94,12.01,395.96,0.97,78.12,2.64,0.0,118.97,0,0,0,0,12,2018,Winter,-11.049537037037037,-38.49537037037038,0.0
2023-08-13,texas,USA,57.67,30.33,49.61,66.83,4.32,429.59,6.98,47.69,33.67,8.92,78.33,0,0,0,0,8,2023,Summer,1.6591244239631315,-18.943686635944687,0.0
2023-10-24,abudhabi,UAE,22.79,29.37,30.97,43.0,7.69,458.5,8.77,21.53,31.52,55.72,41.52,0,0,0,0,10,2023,Autumn,-8.251386138613864,7.298366336633663,0.0
2024-08-24,beijing,China,84.18,19.65,43.31,58.55,11.58,502.24,7.59,52.56,22.58,0.0,84.18,0,0,0,0,8,2024,Summer,5.405202020202017,25.97070707070708,0.0
2023-09-13,kashmir,India,500.6,17.98,85.99,58.82,17.96,388.59,5.65,444.61,20.92,0.0,500.6,0,1,0,0,9,2023,Autumn,-1.0026153846153854,248.07620512820515,33.333333333333336
2015-11-12,california,USA,48.12,20.37,43.08,57.19,7.43,412.51,7.66,35.86,23.23,23.29,48.86,0,0,0,0,11,2015,Autumn,-2.1803535353535324,-34.054343434343444,0.0
2021-02-06,california,USA,69.51,23.08,47.13,59.51,4.28,417.51,7.91,44.71,26.05,0.73,75.66,0,0,0,0,2,2021,Winter,0.5296464646464649,-12.664343434343436,0.0
2024-10-08,guangzhou,China,95.83,22.34,60.53,77.3,14.24,461.74,9.93,58.36,26.2,0.0,100.5,0,0,0,0,10,2024,Autumn,-2.716130434782613,-73.23621739130441,0.0
2023-01-19,california,USA,88.91,16.98,49.92,63.57,17.58,427.17,6.39,74.22,20.16,0.0,88.91,0,0,0,0,1,2023,Winter,-5.570353535353533,6.735656565656555,0.0
2019-02-06,shanghai,China,107.63,15.22,61.46,77.36,7.25,479.4,5.85,101.24,19.09,0.0,107.63,0,0,0,0,2,2019,Winter,-3.2546511627906956,-11.83167441860465,0.0
2023-08-13,edinburgh,UK,136.73,16.61,70.58,79.92,11.68,399.81,5.84,128.2,20.6,0.0,136.73,0,0,0,0,8,2023,Summer,7.110462962962963,-20.73537037037039,0.0
2024-06-12,moscow,Russia,118.23,17.65,47.09,61.18,11.35,437.3,5.2,105.18,20.71,0.0,118.23,0,0,0,0,6,2024,Summer,9.643251231527092,30.05187192118227,0.0
2018-05-31,dubai,UAE,1.14,44.97,37.12,44.43,19.88,453.48,15.26,0.69,47.2,76.65,51.09,0,0,1,1,5,2018,Spring,5.587110091743114,-17.54912844036697,66.66666666666667
2023-07-20,chennai,India,239.17,36.55,75.77,81.21,17.3,455.39,12.78,207.73,40.61,0.0,272.27,0,1,0,0,7,2023,Summer,4.267128712871283,96.17232673267327,33.333333333333336
2019-11-21,kashmir,India,226.19,14.24,59.0,61.4,20.62,386.6,5.59,209.29,17.31,0.0,226.19,0,1,0,0,11,2019,Autumn,-4.742615384615386,-26.33379487179488,33.333333333333336
2017-08-29,abudhabi,UAE,3.21,40.42,31.19,52.06,15.73,433.42,14.13,2.05,43.03,70.76,44.06,0,0,1,0,8,2017,Summer,2.798613861386137,-12.281633663366335,33.333333333333336
2019-06-08,karachi,Pakistan,49.51,35.92,38.1,60.74,21.95,457.32,12.16,31.88,38.96,20.12,81.36,0,0,0,0,6,2019,Summer,4.9561990950226225,10.979502262443432,0.0
2021-07-29,gujarat,India,103.68,41.02,51.55,59.7,8.43,457.51,8.97,71.83,44.01,0.0,145.72,0,0,0,0,7,2021,Summer,5.530312500000008,41.524196428571436,0.0
2016-01-11,london,UK,128.67,4.35,70.09,72.22,14.0,389.31,2.41,119.29,7.96,0.0,128.67,0,0,0,0,1,2016,Winter,-8.284129353233832,-18.95781094527365,0.0
2022-07-25,abudhabi,UAE,37.94,46.27,33.46,49.07,7.49,466.92,12.15,27.26,48.72,37.52,90.48,0,0,0,1,7,2022,Summer,8.648613861386139,22.44836633663366,33.333333333333336
2018-10-10,kashmir,India,252.79,19.56,49.13,58.09,6.93,409.76,4.59,214.98,22.47,0.0,252.79,0,1,0,0,10,2018,Autumn,0.5773846153846129,0.2662051282051152,33.333333333333336
2021-08-24,florida,USA,113.22,34.17,58.43,68.23,9.78,430.86,9.88,92.93,37.58,0.0,141.56,0,0,0,0,8,2021,Summer,8.013333333333335,-11.761499999999998,0.0
2021-03-06,beijing,China,87.85,10.52,32.92,53.59,11.56,496.67,3.3,82.71,13.2,0.0,87.85,0,0,0,0,3,2021,Spring,-3.724797979797982,29.640707070707066,0.0
2022-05-09,islamabad,Pakistan,140.49,34.79,45.82,53.65,17.27,434.31,12.15,96.0,37.47,0.0,170.07,0,0,0,0,5,2022,Spring,9.395022624434386,54.16778280542988,0.0
2022-12-11,karachi,Pakistan,19.84,22.57,45.49,79.4,13.27,443.24,8.83,17.73,26.54,40.46,24.98,0,0,0,0,12,2022,Winter,-8.393800904977379,-18.690497737556566,0.0
2019-11-23,moscow,Russia,28.66,1.89,47.58,63.95,10.09,438.98,2.59,22.4,5.09,39.37,28.66,0,0,0,0,11,2019,Autumn,-6.116748768472907,-59.51812807881774,0.0
2024-05-19,edinburgh,UK,225.96,16.66,78.66,83.17,11.23,404.94,6.9,192.68,20.81,0.0,225.96,0,1,0,0,5,2024,Spring,7.1604629629629635,68.49462962962963,33.333333333333336
2022-05-27,lahore,Pakistan,85.09,31.22,56.03,64.04,10.55,454.95,8.45,54.89,34.42,0.0,107.53,0,0,0,0,5,2022,Spring,2.223105263157894,28.05947368421053,0.0
2025-06-27,london,UK,200.24,18.91,70.86,81.38,9.32,430.54,5.97,182.47,22.98,0.0,200.24,0,1,0,0,6,2025,Summer,6.275870646766169,52.61218905472637,33.333333333333336
2017-02-04,karachi,Pakistan,53.85,23.64,49.02,65.59,15.32,429.45,7.05,38.66,26.92,13.35,61.14,0,0,0,0,2,2017,Winter,-7.323800904977379,15.319502262443436,0.0
2015-11-16,florida,USA,9.2,21.4,61.63,73.46,10.49,401.22,6.42,5.77,25.07,54.07,11.99,0,0,0,0,11,2015,Autumn,-4.756666666666668,-115.7815,0.0
2023-02-14,kolkata,India,87.26,24.02,55.71,76.88,10.48,442.47,6.94,73.38,27.86,0.0,95.3,0,0,0,0,2,2023,Winter,-6.206788990825686,-110.65862385321098,0.0
2025-05-07,london,UK,229.07,19.87,59.02,77.66,12.0,402.41,7.59,176.29,23.76,0.0,229.07,0,1,0,0,5,2025,Spring,7.23587064676617,81.44218905472636,33.333333333333336
2023-12-19,kolkata,India,124.78,21.62,74.91,86.21,12.76,444.01,7.53,91.53,25.93,0.0,128.02,0,0,0,0,12,2023,Winter,-8.606788990825684,-73.13862385321099,0.0
2016-03-27,newyork,USA,148.84,17.8,55.36,71.49,6.69,407.83,6.61,126.14,21.38,0.0,148.84,0,0,0,0,3,2016,Spring,2.00512077294686,29.545120772946873,0.0
2022-03-21,dubai,UAE,34.21,37.54,38.47,47.84,12.57,456.08,11.38,28.12,39.93,41.86,69.3,0,0,0,0,3,2022,Spring,-1.8428899082568861,15.52087155963303,0.0
2019-06-09,chennai,India,146.63,39.77,62.19,77.62,9.13,445.13,12.69,97.34,43.65,0.0,186.16,0,1,0,0,6,2019,Summer,7.487128712871289,3.6323267326732775,33.333333333333336
2024-03-06,london,UK,188.74,15.06,66.33,64.12,6.74,413.38,6.56,123.12,18.26,0.0,188.74,0,1,0,0,3,2024,Spring,2.4258706467661693,41.11218905472637,33.333333333333336
2025-04-25,novosibirsk,Russia,85.67,11.28,45.16,58.34,21.69,441.02,7.02,71.08,14.2,0.0,85.67,0,0,0,0,4,2025,Spring,8.941407766990292,17.39718446601941,0.0
2024-11-09,newyork,USA,70.77,8.12,62.63,70.27,5.2,421.59,2.85,53.18,11.64,0.0,70.77,0,0,0,0,11,2024,Autumn,-7.674879227053141,-48.524879227053134,0.0
2020-08-01,abudhabi,UAE,0.0,39.84,33.97,51.04,15.84,478.36,13.84,0.0,42.39,74.48,39.68,0,0,1,0,8,2020,Summer,2.218613861386139,-15.491633663366336,33.333333333333336
2016-07-23,london,UK,176.41,13.09,67.75,74.09,18.37,381.85,5.95,145.57,16.79,0.0,176.41,0,0,0,0,7,2016,Summer,0.4558706467661686,28.78218905472636,0.0
2017-09-06,california,USA,64.83,20.61,46.5,60.39,10.41,404.61,6.74,39.53,23.63,4.98,66.06,0,0,0,0,9,2017,Autumn,-1.940353535353534,-17.344343434343443,0.0
2024-04-24,delhi,India,45.99,41.28,51.71,65.42,16.09,479.42,13.08,31.54,44.55,21.3,88.55,0,0,0,0,4,2024,Spring,8.35356097560976,-55.30063414634147,0.0
2019-08-27,florida,USA,110.95,35.84,57.12,75.65,7.87,408.73,9.51,96.77,39.62,0.0,142.64,0,0,0,0,8,2019,Summer,9.683333333333337,-14.031499999999994,0.0
2020-05-14,lahore,Pakistan,84.26,36.26,36.52,55.45,14.93,445.51,12.69,72.61,39.03,0.0,116.78,0,0,0,0,5,2020,Spring,7.263105263157893,27.229473684210532,0.0
2016-02-11,lahore,Pakistan,56.64,28.64,47.32,68.43,11.14,460.95,9.41,34.08,32.06,9.15,73.92,0,0,0,0,2,2016,Winter,-0.35689473684210427,-0.3905263157894723,0.0
2023-02-02,stpetersburg,Russia,59.16,-1.57,61.14,71.65,11.17,425.36,0.77,39.32,2.02,5.02,59.16,0,0,0,0,2,2023,Winter,-7.939205607476635,-34.76934579439252,0.0
2020-01-02,moscow,Russia,69.04,3.76,52.06,69.02,12.69,419.42,3.93,50.29,7.21,0.0,69.04,0,0,0,0,1,2020,Winter,-4.246748768472907,-19.13812807881773,0.0
2019-08-02,delhi,India,164.62,32.53,48.54,58.64,10.17,460.85,10.67,146.65,35.46,0.0,189.68,0,1,0,0,8,2019,Summer,-0.39643902439024004,63.32936585365853,33.333333333333336
2019-10-11,mumbai,India,166.54,30.69,70.74,73.76,6.15,424.43,9.53,123.19,34.37,0.0,187.91,0,1,0,0,10,2019,Autumn,0.7014009661835807,-16.429468599033783,33.333333333333336
2019-05-09,edinburgh,UK,236.68,13.78,72.44,86.24,5.5,390.35,5.47,200.63,18.1,0.0,236.68,0,1,0,0,5,2019,Spring,4.280462962962963,79.21462962962963,33.333333333333336
2015-12-31,chennai,India,102.58,20.73,63.37,74.03,9.0,439.19,5.33,78.0,24.43,0.0,104.04,0,0,0,0,12,2015,Winter,-11.552871287128713,-40.41767326732672,0.0
2019-11-01,abudhabi,UAE,0.0,35.25,32.59,44.66,19.75,442.06,12.57,0.0,37.48,77.67,30.5,0,0,1,0,11,2019,Autumn,-2.3713861386138646,-15.491633663366336,33.333333333333336
2017-09-13,manchester,UK,135.28,8.84,68.17,83.53,7.59,383.02,3.82,107.4,13.02,0.0,135.28,0,0,0,0,9,2017,Autumn,-1.7950943396226435,-37.331132075471686,0.0
2019-02-23,stpetersburg,Russia,106.86,7.64,65.69,75.31,5.8,421.42,2.25,96.9,11.41,0.0,106.86,0,0,0,0,2,2019,Winter,1.2707943925233653,12.930654205607482,0.0
2024-01-06,guangzhou,China,157.58,11.84,52.57,69.23,8.72,477.29,3.73,143.66,15.31,0.0,157.58,0,0,0,0,1,2024,Winter,-13.216130434782613,-11.486217391304393,0.0
2019-09-07,moscow,Russia,71.7,7.98,60.96,69.81,4.86,427.65,2.82,55.24,11.47,0.0,71.7,0,0,0,0,9,2019,Autumn,-0.026748768472906193,-16.478128078817733,0.0
2018-12-14,moscow,Russia,69.88,3.01,40.84,64.67,13.75,428.39,3.27,47.39,6.24,0.0,69.88,0,0,0,0,12,2018,Winter,-4.996748768472907,-18.29812807881774,0.0
2019-02-06,stpetersburg,Russia,88.6,3.28,57.75,73.76,6.42,427.15,2.35,68.54,6.97,0.0,88.6,0,0,0,0,2,2019,Winter,-3.0892056074766345,-5.329345794392523,0.0
2023-11-12,california,USA,61.17,24.16,40.24,43.67,7.9,428.53,5.7,48.66,19.27,7.64,61.17,3,0,0,1,11,2023,Autumn,1.6096464646464668,-21.00434343434344,33.333333333333336
2016-08-11,london,UK,146.51,12.03,55.91,75.21,13.82,395.11,4.85,138.67,15.79,0.0,146.51,0,0,0,0,8,2016,Summer,-0.6041293532338319,-1.1178109452736464,0.0
2021-10-28,california,USA,9.12,16.12,37.08,59.67,15.15,422.32,6.66,8.35,19.11,61.05,9.12,0,0,0,0,10,2021,Autumn,-6.430353535353532,-73.05434343434344,0.0
2021-10-20,delhi,India,80.63,25.63,45.28,65.19,15.82,471.06,7.71,49.6,28.89,0.0,91.89,0,0,0,0,10,2021,Autumn,-7.296439024390242,-20.66063414634148,0.0
2016-11-01,stpetersburg,Russia,59.29,-0.74,52.39,74.13,14.1,429.27,1.1,55.56,2.97,3.65,59.29,0,0,0,0,11,2016,Autumn,-7.1092056074766345,-34.63934579439252,0.0
2023-02-01,moscow,Russia,55.47,0.2,54.94,68.6,16.29,433.06,0.86,50.31,3.63,10.23,55.47,0,0,0,0,2,2023,Winter,-7.806748768472906,-32.70812807881774,0.0
2022-09-06,karachi,Pakistan,25.58,34.42,46.76,67.08,7.89,456.95,9.37,20.75,37.77,40.88,54.42,0,0,1,0,9,2022,Autumn,3.4561990950226225,-12.950497737556567,33.333333333333336
2016-02-13,kolkata,India,98.27,20.53,62.57,82.05,16.95,434.96,7.67,64.0,24.63,0.0,99.33,0,0,0,0,2,2016,Winter,-9.696788990825684,-99.64862385321099,0.0
2019-03-30,beijing,China,46.37,20.35,41.32,59.27,8.03,494.48,4.26,37.05,23.32,23.99,47.08,0,0,0,0,3,2019,Spring,6.10520202020202,-11.839292929292931,0.0
2019-06-18,kashmir,India,299.68,28.32,76.36,66.05,12.25,359.95,9.88,283.38,31.62,0.0,316.32,0,1,0,0,6,2019,Summer,9.337384615384615,47.15620512820513,33.333333333333336
2020-04-18,california,USA,122.29,27.51,52.66,55.0,6.68,418.85,7.04,90.2,30.26,0.0,137.32,0,0,0,0,4,2020,Spring,4.959646464646468,40.115656565656565,0.0
2024-07-06,stpetersburg,Russia,94.39,14.31,58.16,73.63,18.26,452.69,6.75,58.13,17.99,0.0,94.39,0,0,0,0,7,2024,Summer,7.940794392523366,0.46065420560748294,0.0
2021-12-16,edinburgh,UK,119.1,2.75,63.89,75.17,19.76,389.44,2.11,110.86,6.51,0.0,119.1,0,0,0,0,12,2021,Winter,-6.749537037037037,-38.365370370370385,0.0
2017-11-30,dubai,UAE,0.0,24.57,32.43,45.57,9.18,435.64,7.37,0.0,26.85,77.21,9.14,0,0,1,0,11,2017,Autumn,-14.812889908256885,-18.68912844036697,33.333333333333336
2025-01-20,shanghai,China,121.09,15.23,50.58,66.13,6.93,492.7,5.38,75.41,18.54,0.0,121.09,0,0,0,0,1,2025,Winter,-3.2446511627906958,1.6283255813953588,0.0
2017-03-24,kolkata,India,93.27,29.36,69.01,81.01,15.29,434.69,9.96,84.72,33.41,0.0,111.98,0,0,0,0,3,2017,Spring,-0.8667889908256861,-104.64862385321099,0.0
2019-04-22,karachi,Pakistan,36.83,37.13,44.09,62.59,7.67,437.48,10.65,25.96,40.26,31.88,71.08,0,0,0,0,4,2019,Spring,6.166199095022623,-1.7004977375565673,0.0
2020-03-08,manchester,UK,212.26,8.62,81.76,85.28,8.84,399.87,3.33,170.06,12.89,0.0,212.26,0,1,0,0,3,2020,Spring,-2.015094339622644,39.648867924528304,33.333333333333336
2023-08-26,delhi,India,221.53,40.38,53.76,60.54,7.22,473.19,9.48,162.1,43.4,0.0,262.28,0,1,0,0,8,2023,Summer,7.453560975609761,120.23936585365853,33.333333333333336
2025-06-30,newyork,USA,161.21,23.4,72.42,75.02,8.75,433.15,6.64,149.08,27.16,0.0,168.02,0,0,0,0,6,2025,Summer,7.605120772946858,41.91512077294688,0.0
2025-02-24,guangzhou,China,177.47,20.43,67.64,73.23,13.02,478.8,7.26,150.18,24.09,0.0,178.33,0,0,0,0,2,2025,Winter,-4.626130434782613,8.403782608695593,0.0
2023-09-28,manchester,UK,69.84,12.02,65.88,86.37,12.88,405.05,4.77,64.73,16.34,0.0,69.84,0,0,0,0,9,2023,Autumn,1.3849056603773562,-102.77113207547168,0.0
2015-10-30,shanghai,China,34.39,12.22,52.48,74.21,17.43,464.49,6.39,26.86,15.93,28.5,34.39,0,0,0,0,10,2015,Autumn,-6.2546511627906956,-85.07167441860464,0.0
2017-03-16,edinburgh,UK,200.17,11.66,84.95,83.1,19.54,365.97,7.57,169.29,15.81,0.0,200.17,0,1,0,0,3,2017,Spring,2.1604629629629635,42.70462962962961,33.333333333333336
2024-08-05,kashmir,India,531.24,24.78,82.6,60.33,16.56,401.31,8.13,467.73,27.8,0.0,540.8,0,1,0,0,8,2024,Summer,5.797384615384615,278.71620512820516,33.333333333333336
2021-06-26,manchester,UK,218.63,19.21,69.98,74.67,13.55,399.28,5.74,173.99,22.95,0.0,218.63,0,1,0,0,6,2021,Summer,8.574905660377357,46.01886792452831,33.333333333333336
2018-10-30,mumbai,India,154.13,23.46,70.18,79.77,18.01,413.91,6.99,101.87,27.45,0.0,161.05,0,0,0,0,10,2018,Autumn,-6.52859903381642,-28.83946859903378,0.0
2025-02-22,mumbai,India,103.45,25.57,66.38,74.2,20.01,434.22,8.37,75.79,29.28,0.0,114.6,0,0,0,0,2,2025,Winter,-4.41859903381642,-79.51946859903377,0.0
2024-09-30,chennai,India,270.39,30.56,69.84,73.56,4.34,428.06,7.59,237.41,34.24,0.0,291.51,0,1,0,0,9,2024,Autumn,-1.722871287128715,127.39232673267327,33.333333333333336
2020-04-07,guangzhou,China,219.26,30.39,73.32,82.97,7.82,490.5,8.19,172.98,34.54,0.0,240.04,0,1,0,0,4,2020,Spring,5.3338695652173875,50.193782608695585,33.333333333333336
2018-06-15,london,UK,198.65,21.65,74.43,78.45,5.88,394.86,6.63,133.11,25.57,0.0,201.95,0,1,0,0,6,2018,Summer,9.015870646766167,51.02218905472637,33.333333333333336
2024-08-19,kolkata,India,411.42,33.58,98.02,76.26,16.31,453.85,10.04,254.4,37.39,0.0,438.58,0,1,0,0,8,2024,Summer,3.353211009174313,213.50137614678903,33.333333333333336
2021-03-13,stpetersburg,Russia,79.0,8.38,60.79,74.72,9.79,416.07,2.97,60.65,12.11,0.0,79.0,0,0,0,0,3,2021,Spring,2.0107943925233664,-14.929345794392518,0.0
2017-05-24,abudhabi,UAE,12.27,40.94,36.77,52.53,14.5,444.47,13.93,9.65,43.56,61.47,54.14,0,0,1,0,5,2017,Spring,3.318613861386133,-3.2216336633663367,33.333333333333336
2022-12-15,mumbai,India,88.15,26.38,60.04,73.75,5.91,432.25,6.55,81.95,30.07,0.0,100.91,0,0,0,0,12,2022,Winter,-3.6085990338164216,-94.81946859903377,0.0
2022-04-09,delhi,India,56.64,30.19,43.68,51.79,16.67,475.27,10.1,49.55,32.78,17.46,77.03,0,0,0,0,4,2022,Spring,-2.73643902439024,-44.650634146341474,0.0
2023-10-30,california,USA,30.48,13.73,43.27,58.6,10.54,433.45,4.1,26.44,16.66,40.22,30.48,0,0,0,0,10,2023,Autumn,-8.820353535353533,-51.69434343434344,0.0
2020-07-23,texas,USA,101.34,36.38,50.43,60.91,9.19,428.32,7.93,66.76,39.43,0.0,134.11,0,0,0,0,7,2020,Summer,7.709124423963136,24.726313364055315,0.0
2024-04-25,california,USA,148.05,26.97,55.51,49.9,2.28,421.92,7.9,129.96,29.46,0.0,161.99,0,0,0,0,4,2024,Spring,4.4196464646464655,65.87565656565657,0.0
2024-10-21,stpetersburg,Russia,52.96,0.55,57.23,73.35,10.39,422.4,0.95,47.65,4.22,10.36,52.96,0,0,0,0,10,2024,Autumn,-5.8192056074766345,-40.96934579439252,0.0
2017-08-22,stpetersburg,Russia,81.52,9.1,56.57,83.1,10.74,430.84,3.82,52.47,13.26,0.0,81.52,0,0,0,0,8,2017,Summer,2.7307943925233653,-12.409345794392522,0.0
2021-08-20,guangzhou,China,128.27,29.09,59.95,72.37,8.34,476.16,10.31,115.86,32.71,0.0,146.45,0,0,0,0,8,2021,Summer,4.033869565217387,-40.796217391304396,0.0
2021-10-28,delhi,India,55.31,26.71,40.45,62.35,12.04,475.23,10.04,40.52,29.83,13.52,68.73,0,0,0,0,10,2021,Autumn,-6.21643902439024,-45.98063414634147,0.0
2021-04-15,dubai,UAE,32.36,37.49,27.5,44.47,11.69,457.37,10.91,23.62,39.72,45.4,67.35,0,0,0,0,4,2021,Spring,-1.8928899082568833,13.670871559633028,0.0
2021-04-27,dubai,UAE,35.63,38.17,28.14,38.97,14.36,468.09,12.03,23.61,40.12,44.89,71.96,0,0,0,1,4,2021,Spring,-1.2128899082568836,16.94087155963303,33.333333333333336
